"T","TMean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","nut","nutMean","p","p_rgh","p_rghMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
300,300,-5.9693e-07,-2.2759e-05,3.4614,2.102e-06,-1.0999e-05,3.4571,4.5162e-09,3.2343e-08,0.00010735,-7.083e-10,5.1261e-08,-1.0684e-08,4.0719,0.00015266,0.076609,3.461,4.1037,99140,1e+05,1e+05,0,0,0,0,1,87.7,125,87.7,200
300,300,-5.8752e-07,-2.2863e-05,3.462,2.0735e-06,-1.1015e-05,3.4577,4.5593e-09,3.2717e-08,0.00010645,-6.9471e-10,5.0657e-08,-1.0819e-08,4.0735,0.0001525,0.076587,3.4624,4.1055,99139,1e+05,1e+05,0,0,0,0,1,87.8,125,87.8,200
300,300,-5.7812e-07,-2.2967e-05,3.4625,2.0449e-06,-1.103e-05,3.4582,4.6024e-09,3.309e-08,0.00010556,-6.8113e-10,5.0053e-08,-1.0955e-08,4.0751,0.00015235,0.076564,3.4637,4.1073,99138,1e+05,1e+05,0,0,0,0,1,87.9,125,87.9,200
300,300,-5.6871e-07,-2.3071e-05,3.463,2.0164e-06,-1.1046e-05,3.4588,4.6455e-09,3.3463e-08,0.00010466,-6.6754e-10,4.9449e-08,-1.109e-08,4.0767,0.0001522,0.076541,3.4651,4.1092,99137,1e+05,1e+05,0,0,0,0,1,88,125,88,200
300,300,-5.5931e-07,-2.3176e-05,3.4636,1.9878e-06,-1.1061e-05,3.4593,4.6886e-09,3.3837e-08,0.00010376,-6.5396e-10,4.8846e-08,-1.1226e-08,4.0783,0.00015204,0.076518,3.4665,4.111,99136,1e+05,1e+05,0,0,0,0,1,88.1,125,88.1,200
300,300,-5.499e-07,-2.328e-05,3.4641,1.9593e-06,-1.1077e-05,3.4599,4.7318e-09,3.421e-08,0.00010286,-6.4037e-10,4.8242e-08,-1.1361e-08,4.08,0.00015189,0.076495,3.4678,4.1128,99135,1e+05,1e+05,0,0,0,0,1,88.2,125,88.2,200
300,300,-5.4049e-07,-2.3384e-05,3.4646,1.9307e-06,-1.1092e-05,3.4604,4.7749e-09,3.4584e-08,0.00010196,-6.2679e-10,4.7638e-08,-1.1496e-08,4.0816,0.00015174,0.076472,3.4692,4.1146,99134,1e+05,1e+05,0,0,0,0,1,88.3,125,88.3,200
300,300,-5.3109e-07,-2.3488e-05,3.4652,1.9022e-06,-1.1108e-05,3.461,4.818e-09,3.4957e-08,0.00010107,-6.132e-10,4.7034e-08,-1.1632e-08,4.0832,0.00015158,0.07645,3.4706,4.1164,99133,1e+05,1e+05,0,0,0,0,1,88.4,125,88.4,200
300,300,-4.0647e-07,-2.3945e-05,3.4657,1.8672e-06,-1.1101e-05,3.4615,4.9098e-09,3.4871e-08,0.00010018,-5.993e-10,4.7057e-08,-1.1721e-08,4.0844,0.00015147,0.076433,3.4716,4.1178,99132,1e+05,1e+05,0,0,0,0,1,88.5,125,88.5,200
300,300,-2.7033e-07,-2.4437e-05,3.4661,1.8316e-06,-1.1091e-05,3.462,5.0065e-09,3.4739e-08,9.9303e-05,-5.8537e-10,4.7143e-08,-1.1806e-08,4.0856,0.00015137,0.076417,3.4726,4.1192,99131,1e+05,1e+05,0,0,0,0,1,88.6,125,88.6,200
300,300,-1.342e-07,-2.4928e-05,3.4666,1.7959e-06,-1.1082e-05,3.4625,5.1032e-09,3.4607e-08,9.8422e-05,-5.7143e-10,4.7229e-08,-1.1891e-08,4.0868,0.00015126,0.0764,3.4736,4.1205,99130,1e+05,1e+05,0,0,0,0,1,88.7,125,88.7,200
300,300,1.9473e-09,-2.542e-05,3.4671,1.7603e-06,-1.1073e-05,3.463,5.1999e-09,3.4475e-08,9.7542e-05,-5.575e-10,4.7314e-08,-1.1976e-08,4.0879,0.00015115,0.076384,3.4746,4.1219,99129,1e+05,1e+05,0,0,0,0,1,88.8,125,88.8,200
300,300,1.3808e-07,-2.5912e-05,3.4676,1.7247e-06,-1.1063e-05,3.4636,5.2966e-09,3.4343e-08,9.6661e-05,-5.4356e-10,4.74e-08,-1.2061e-08,4.0891,0.00015104,0.076368,3.4756,4.1232,99128,1e+05,1e+05,0,0,0,0,1,88.9,125,88.9,200
300,300,2.7422e-07,-2.6404e-05,3.4681,1.689e-06,-1.1054e-05,3.4641,5.3933e-09,3.421e-08,9.578e-05,-5.2963e-10,4.7486e-08,-1.2146e-08,4.0903,0.00015094,0.076352,3.4766,4.1246,99127,1e+05,1e+05,0,0,0,0,1,89,125,89,200
300,300,4.1035e-07,-2.6896e-05,3.4686,1.6534e-06,-1.1045e-05,3.4646,5.4901e-09,3.4078e-08,9.49e-05,-5.1569e-10,4.7571e-08,-1.2231e-08,4.0915,0.00015083,0.076336,3.4776,4.1259,99126,1e+05,1e+05,0,0,0,0,1,89.1,125,89.1,200
300,300,5.4649e-07,-2.7387e-05,3.4691,1.6178e-06,-1.1035e-05,3.4651,5.5868e-09,3.3946e-08,9.4019e-05,-5.0176e-10,4.7657e-08,-1.2316e-08,4.0927,0.00015072,0.076319,3.4786,4.1273,99125,1e+05,1e+05,0,0,0,0,1,89.2,125,89.2,200
300,300,6.8264e-07,-2.7879e-05,3.4696,1.5821e-06,-1.1026e-05,3.4656,5.6835e-09,3.3814e-08,9.3138e-05,-4.8782e-10,4.7743e-08,-1.2401e-08,4.0938,0.00015062,0.076303,3.4796,4.1287,99124,1e+05,1e+05,0,0,0,0,1,89.3,125,89.3,200
300,300,8.1877e-07,-2.8371e-05,3.4701,1.5465e-06,-1.1017e-05,3.4661,5.7802e-09,3.3682e-08,9.2258e-05,-4.7389e-10,4.7828e-08,-1.2486e-08,4.095,0.00015051,0.076287,3.4807,4.13,99123,1e+05,1e+05,0,0,0,0,1,89.4,125,89.4,200
300,300,9.5491e-07,-2.8863e-05,3.4706,1.5109e-06,-1.1007e-05,3.4667,5.8769e-09,3.355e-08,9.1377e-05,-4.5995e-10,4.7914e-08,-1.2571e-08,4.0962,0.0001504,0.076271,3.4817,4.1314,99122,1e+05,1e+05,0,0,0,0,1,89.5,125,89.5,200
300,300,1.091e-06,-2.9355e-05,3.471,1.4753e-06,-1.0998e-05,3.4672,5.9736e-09,3.3418e-08,9.0497e-05,-4.4602e-10,4.8e-08,-1.2656e-08,4.0974,0.0001503,0.076255,3.4827,4.1327,99121,1e+05,1e+05,0,0,0,0,1,89.6,125,89.6,200
300,300,1.2272e-06,-2.9846e-05,3.4715,1.4396e-06,-1.0989e-05,3.4677,6.0703e-09,3.3286e-08,8.9616e-05,-4.3209e-10,4.8085e-08,-1.2741e-08,4.0986,0.00015019,0.076239,3.4837,4.1341,99120,1e+05,1e+05,0,0,0,0,1,89.7,125,89.7,200
300,300,1.3633e-06,-3.0338e-05,3.472,1.404e-06,-1.0979e-05,3.4682,6.167e-09,3.3154e-08,8.8735e-05,-4.1815e-10,4.8171e-08,-1.2826e-08,4.0998,0.00015008,0.076222,3.4847,4.1354,99119,1e+05,1e+05,0,0,0,0,1,89.8,125,89.8,200
300,300,1.4995e-06,-3.083e-05,3.4725,1.3684e-06,-1.097e-05,3.4687,6.2637e-09,3.3022e-08,8.7855e-05,-4.0422e-10,4.8257e-08,-1.2911e-08,4.1009,0.00014998,0.076206,3.4857,4.1368,99118,1e+05,1e+05,0,0,0,0,1,89.9,125,89.9,200
300,300,1.6356e-06,-3.1322e-05,3.473,1.3327e-06,-1.0961e-05,3.4692,6.3604e-09,3.2889e-08,8.6974e-05,-3.9028e-10,4.8342e-08,-1.2996e-08,4.1021,0.00014987,0.07619,3.4867,4.1381,99117,1e+05,1e+05,0,0,0,0,1,90,125,90,200
300,300,1.7717e-06,-3.1814e-05,3.4735,1.2971e-06,-1.0951e-05,3.4698,6.4571e-09,3.2757e-08,8.6093e-05,-3.7635e-10,4.8428e-08,-1.3082e-08,4.1033,0.00014976,0.076174,3.4877,4.1395,99116,1e+05,1e+05,0,0,0,0,1,90.1,125,90.1,200
300,300,1.9079e-06,-3.2305e-05,3.474,1.2615e-06,-1.0942e-05,3.4703,6.5538e-09,3.2625e-08,8.5213e-05,-3.6241e-10,4.8514e-08,-1.3167e-08,4.1045,0.00014965,0.076158,3.4887,4.1408,99115,1e+05,1e+05,0,0,0,0,1,90.2,125,90.2,200
300,300,2.044e-06,-3.2797e-05,3.4745,1.2258e-06,-1.0933e-05,3.4708,6.6505e-09,3.2493e-08,8.4332e-05,-3.4848e-10,4.8599e-08,-1.3252e-08,4.1057,0.00014955,0.076141,3.4897,4.1422,99114,1e+05,1e+05,0,0,0,0,1,90.3,125,90.3,200
300,300,2.1801e-06,-3.3289e-05,3.475,1.1902e-06,-1.0924e-05,3.4713,6.7472e-09,3.2361e-08,8.3451e-05,-3.3454e-10,4.8685e-08,-1.3337e-08,4.1068,0.00014944,0.076125,3.4907,4.1435,99113,1e+05,1e+05,0,0,0,0,1,90.4,125,90.4,200
300,300,2.3163e-06,-3.3781e-05,3.4755,1.1546e-06,-1.0914e-05,3.4718,6.8439e-09,3.2229e-08,8.2571e-05,-3.2061e-10,4.8771e-08,-1.3422e-08,4.108,0.00014933,0.076109,3.4917,4.1449,99112,1e+05,1e+05,0,0,0,0,1,90.5,125,90.5,200
300,300,2.4524e-06,-3.4273e-05,3.4759,1.1189e-06,-1.0905e-05,3.4723,6.9406e-09,3.2097e-08,8.169e-05,-3.0668e-10,4.8856e-08,-1.3507e-08,4.1092,0.00014923,0.076093,3.4927,4.1462,99111,1e+05,1e+05,0,0,0,0,1,90.6,125,90.6,200
300,300,2.5886e-06,-3.4764e-05,3.4764,1.0833e-06,-1.0896e-05,3.4729,7.0373e-09,3.1965e-08,8.0809e-05,-2.9274e-10,4.8942e-08,-1.3592e-08,4.1104,0.00014912,0.076077,3.4937,4.1476,99110,1e+05,1e+05,0,0,0,0,1,90.7,125,90.7,200
300,300,2.7247e-06,-3.5256e-05,3.4769,1.0477e-06,-1.0886e-05,3.4734,7.1341e-09,3.1833e-08,7.9929e-05,-2.7881e-10,4.9028e-08,-1.3677e-08,4.1116,0.00014901,0.07606,3.4947,4.1489,99109,1e+05,1e+05,0,0,0,0,1,90.8,125,90.8,200
300,300,2.8608e-06,-3.5748e-05,3.4774,1.012e-06,-1.0877e-05,3.4739,7.2308e-09,3.1701e-08,7.9048e-05,-2.6487e-10,4.9114e-08,-1.3762e-08,4.1128,0.00014891,0.076044,3.4957,4.1503,99108,1e+05,1e+05,0,0,0,0,1,90.9,125,90.9,200
300,300,2.997e-06,-3.624e-05,3.4779,9.7641e-07,-1.0868e-05,3.4744,7.3275e-09,3.1569e-08,7.8167e-05,-2.5094e-10,4.9199e-08,-1.3847e-08,4.1139,0.0001488,0.076028,3.4967,4.1516,99107,1e+05,1e+05,0,0,0,0,1,91,125,91,200
300,300,3.1331e-06,-3.6732e-05,3.4784,9.4078e-07,-1.0858e-05,3.4749,7.4242e-09,3.1436e-08,7.7287e-05,-2.37e-10,4.9285e-08,-1.3932e-08,4.1151,0.00014869,0.076012,3.4977,4.153,99106,1e+05,1e+05,0,0,0,0,1,91.1,125,91.1,200
300,300,3.2692e-06,-3.7223e-05,3.4789,9.0515e-07,-1.0849e-05,3.4754,7.5209e-09,3.1304e-08,7.6406e-05,-2.2307e-10,4.9371e-08,-1.4017e-08,4.1163,0.00014858,0.075996,3.4987,4.1543,99105,1e+05,1e+05,0,0,0,0,1,91.2,125,91.2,200
300,300,3.4054e-06,-3.7715e-05,3.4794,8.6951e-07,-1.084e-05,3.4759,7.6176e-09,3.1172e-08,7.5525e-05,-2.0913e-10,4.9456e-08,-1.4102e-08,4.1175,0.00014848,0.075979,3.4998,4.1557,99104,1e+05,1e+05,0,0,0,0,1,91.3,125,91.3,200
300,300,3.5415e-06,-3.8207e-05,3.4799,8.3388e-07,-1.083e-05,3.4765,7.7143e-09,3.104e-08,7.4645e-05,-1.952e-10,4.9542e-08,-1.4187e-08,4.1187,0.00014837,0.075963,3.5008,4.1571,99103,1e+05,1e+05,0,0,0,0,1,91.4,125,91.4,200
300,300,3.6777e-06,-3.8699e-05,3.4804,7.9825e-07,-1.0821e-05,3.477,7.811e-09,3.0908e-08,7.3764e-05,-1.8127e-10,4.9628e-08,-1.4272e-08,4.1198,0.00014826,0.075947,3.5018,4.1584,99102,1e+05,1e+05,0,0,0,0,1,91.5,125,91.5,200
300,300,3.8138e-06,-3.9191e-05,3.4808,7.6262e-07,-1.0812e-05,3.4775,7.9077e-09,3.0776e-08,7.2883e-05,-1.6733e-10,4.9713e-08,-1.4357e-08,4.121,0.00014816,0.075931,3.5028,4.1598,99101,1e+05,1e+05,0,0,0,0,1,91.6,125,91.6,200
300,300,3.9499e-06,-3.9682e-05,3.4813,7.2699e-07,-1.0802e-05,3.478,8.0044e-09,3.0644e-08,7.2003e-05,-1.534e-10,4.9799e-08,-1.4442e-08,4.1222,0.00014805,0.075915,3.5038,4.1611,99100,1e+05,1e+05,0,0,0,0,1,91.7,125,91.7,200
300,300,4.0861e-06,-4.0174e-05,3.4818,6.9136e-07,-1.0793e-05,3.4785,8.1011e-09,3.0512e-08,7.1122e-05,-1.3946e-10,4.9885e-08,-1.4527e-08,4.1234,0.00014794,0.075898,3.5048,4.1625,99099,1e+05,1e+05,0,0,0,0,1,91.8,125,91.8,200
300,300,4.2222e-06,-4.0666e-05,3.4823,6.5572e-07,-1.0784e-05,3.479,8.1978e-09,3.038e-08,7.0241e-05,-1.2553e-10,4.997e-08,-1.4612e-08,4.1246,0.00014784,0.075882,3.5058,4.1638,99098,1e+05,1e+05,0,0,0,0,1,91.9,125,91.9,200
300,300,4.3583e-06,-4.1158e-05,3.4828,6.2009e-07,-1.0774e-05,3.4796,8.2945e-09,3.0248e-08,6.9361e-05,-1.1159e-10,5.0056e-08,-1.4697e-08,4.1258,0.00014773,0.075866,3.5068,4.1652,99098,1e+05,1e+05,0,0,0,0,1,92,125,92,200
300,300,4.4945e-06,-4.165e-05,3.4833,5.8446e-07,-1.0765e-05,3.4801,8.3912e-09,3.0116e-08,6.848e-05,-9.7659e-11,5.0142e-08,-1.4782e-08,4.1269,0.00014762,0.07585,3.5078,4.1665,99097,1e+05,1e+05,0,0,0,0,1,92.1,125,92.1,200
300,300,4.6306e-06,-4.2141e-05,3.4838,5.4883e-07,-1.0756e-05,3.4806,8.4879e-09,2.9983e-08,6.7599e-05,-8.3724e-11,5.0227e-08,-1.4867e-08,4.1281,0.00014752,0.075834,3.5088,4.1679,99096,1e+05,1e+05,0,0,0,0,1,92.2,125,92.2,200
300,300,4.7008e-06,-4.2468e-05,3.4843,5.0935e-07,-1.0742e-05,3.4811,8.5762e-09,2.9922e-08,6.6805e-05,-7.6853e-11,4.8107e-08,-1.4876e-08,4.1292,0.00014742,0.07582,3.5097,4.1691,99095,1e+05,1e+05,0,0,0,0,1,92.3,125,92.3,200
300,300,4.595e-06,-4.2355e-05,3.4847,4.596e-07,-1.0715e-05,3.4816,8.6422e-09,3.0049e-08,6.6241e-05,-8.8816e-11,4.0105e-08,-1.4682e-08,4.1299,0.00014736,0.075811,3.5103,4.1699,99094,1e+05,1e+05,0,0,0,0,1,92.4,125,92.4,200
300,300,4.4893e-06,-4.2242e-05,3.4851,4.0986e-07,-1.0688e-05,3.4821,8.7081e-09,3.0176e-08,6.5678e-05,-1.0078e-10,3.2103e-08,-1.4489e-08,4.1306,0.0001473,0.075802,3.511,4.1708,99093,1e+05,1e+05,0,0,0,0,1,92.5,125,92.5,200
300,300,4.3836e-06,-4.213e-05,3.4855,3.6011e-07,-1.0661e-05,3.4826,8.774e-09,3.0302e-08,6.5114e-05,-1.1274e-10,2.4101e-08,-1.4295e-08,4.1313,0.00014724,0.075794,3.5116,4.1716,99092,1e+05,1e+05,0,0,0,0,1,92.6,125,92.6,200
300,300,4.2778e-06,-4.2017e-05,3.486,3.1036e-07,-1.0634e-05,3.483,8.8399e-09,3.0429e-08,6.455e-05,-1.247e-10,1.61e-08,-1.4102e-08,4.1321,0.00014718,0.075785,3.5122,4.1725,99091,1e+05,1e+05,0,0,0,0,1,92.7,125,92.7,200
300,300,4.1721e-06,-4.1904e-05,3.4864,2.6061e-07,-1.0607e-05,3.4835,8.9058e-09,3.0556e-08,6.3986e-05,-1.3667e-10,8.097e-09,-1.3908e-08,4.1328,0.00014712,0.075777,3.5129,4.1733,99090,1e+05,1e+05,0,0,0,0,1,92.8,125,92.8,200
300,300,4.0663e-06,-4.1791e-05,3.4868,2.1087e-07,-1.058e-05,3.484,8.9717e-09,3.0683e-08,6.3422e-05,-1.4863e-10,9.5119e-11,-1.3715e-08,4.1335,0.00014706,0.075768,3.5135,4.1741,99089,1e+05,1e+05,0,0,0,0,1,92.9,125,92.9,200
300,300,3.9606e-06,-4.1678e-05,3.4873,1.6112e-07,-1.0553e-05,3.4845,9.0376e-09,3.081e-08,6.2858e-05,-1.6059e-10,-7.9068e-09,-1.3521e-08,4.1342,0.000147,0.075759,3.5141,4.175,99088,1e+05,1e+05,0,0,0,0,1,93,125,93,200
300,300,3.8548e-06,-4.1565e-05,3.4877,1.1138e-07,-1.0526e-05,3.485,9.1035e-09,3.0936e-08,6.2295e-05,-1.7256e-10,-1.5909e-08,-1.3328e-08,4.1349,0.00014695,0.075751,3.5147,4.1758,99087,1e+05,1e+05,0,0,0,0,1,93.1,125,93.1,200
300,300,3.7491e-06,-4.1452e-05,3.4881,6.163e-08,-1.0499e-05,3.4855,9.1694e-09,3.1063e-08,6.1731e-05,-1.8452e-10,-2.3911e-08,-1.3134e-08,4.1357,0.00014689,0.075742,3.5154,4.1767,99086,1e+05,1e+05,0,0,0,0,1,93.2,125,93.2,200
300,300,3.6433e-06,-4.1339e-05,3.4885,1.188e-08,-1.0472e-05,3.4859,9.2353e-09,3.119e-08,6.1167e-05,-1.9648e-10,-3.1913e-08,-1.2941e-08,4.1364,0.00014683,0.075734,3.516,4.1775,99085,1e+05,1e+05,0,0,0,0,1,93.3,125,93.3,200
300,300,3.5376e-06,-4.1227e-05,3.489,-3.7866e-08,-1.0445e-05,3.4864,9.3012e-09,3.1317e-08,6.0603e-05,-2.0845e-10,-3.9915e-08,-1.2747e-08,4.1371,0.00014677,0.075725,3.5166,4.1783,99084,1e+05,1e+05,0,0,0,0,1,93.4,125,93.4,200
300,300,3.4319e-06,-4.1114e-05,3.4894,-8.7612e-08,-1.0418e-05,3.4869,9.3671e-09,3.1444e-08,6.0039e-05,-2.2041e-10,-4.7917e-08,-1.2554e-08,4.1378,0.00014671,0.075717,3.5173,4.1792,99083,1e+05,1e+05,0,0,0,0,1,93.5,125,93.5,200
300,300,3.3261e-06,-4.1001e-05,3.4898,-1.3736e-07,-1.0392e-05,3.4874,9.433e-09,3.1571e-08,5.9476e-05,-2.3237e-10,-5.5919e-08,-1.236e-08,4.1385,0.00014665,0.075708,3.5179,4.18,99082,1e+05,1e+05,0,0,0,0,1,93.6,125,93.6,200
300,300,3.2204e-06,-4.0888e-05,3.4902,-1.871e-07,-1.0365e-05,3.4879,9.4989e-09,3.1697e-08,5.8912e-05,-2.4434e-10,-6.3921e-08,-1.2167e-08,4.1393,0.00014659,0.075699,3.5185,4.1809,99081,1e+05,1e+05,0,0,0,0,1,93.7,125,93.7,200
300,300,3.1146e-06,-4.0775e-05,3.4907,-2.3685e-07,-1.0338e-05,3.4884,9.5648e-09,3.1824e-08,5.8348e-05,-2.563e-10,-7.1923e-08,-1.1973e-08,4.14,0.00014653,0.075691,3.5192,4.1817,99080,1e+05,1e+05,0,0,0,0,1,93.8,125,93.8,200
300,300,3.0089e-06,-4.0662e-05,3.4911,-2.866e-07,-1.0311e-05,3.4889,9.6307e-09,3.1951e-08,5.7784e-05,-2.6826e-10,-7.9925e-08,-1.1779e-08,4.1407,0.00014647,0.075682,3.5198,4.1825,99079,1e+05,1e+05,0,0,0,0,1,93.9,125,93.9,200
300,300,2.9031e-06,-4.0549e-05,3.4915,-3.3635e-07,-1.0284e-05,3.4893,9.6967e-09,3.2078e-08,5.722e-05,-2.8023e-10,-8.7927e-08,-1.1586e-08,4.1414,0.00014641,0.075674,3.5204,4.1834,99078,1e+05,1e+05,0,0,0,0,1,94,125,94,200
300,300,2.7974e-06,-4.0436e-05,3.492,-3.8609e-07,-1.0257e-05,3.4898,9.7626e-09,3.2205e-08,5.6656e-05,-2.9219e-10,-9.5929e-08,-1.1392e-08,4.1421,0.00014635,0.075665,3.521,4.1842,99077,1e+05,1e+05,0,0,0,0,1,94.1,125,94.1,200
300,300,2.6916e-06,-4.0324e-05,3.4924,-4.3584e-07,-1.023e-05,3.4903,9.8285e-09,3.2331e-08,5.6093e-05,-3.0415e-10,-1.0393e-07,-1.1199e-08,4.1429,0.00014629,0.075656,3.5217,4.1851,99076,1e+05,1e+05,0,0,0,0,1,94.2,125,94.2,200
300,300,2.5859e-06,-4.0211e-05,3.4928,-4.8559e-07,-1.0203e-05,3.4908,9.8944e-09,3.2458e-08,5.5529e-05,-3.1611e-10,-1.1193e-07,-1.1005e-08,4.1436,0.00014623,0.075648,3.5223,4.1859,99075,1e+05,1e+05,0,0,0,0,1,94.3,125,94.3,200
300,300,2.4801e-06,-4.0098e-05,3.4932,-5.3533e-07,-1.0176e-05,3.4913,9.9603e-09,3.2585e-08,5.4965e-05,-3.2808e-10,-1.1994e-07,-1.0812e-08,4.1443,0.00014617,0.075639,3.5229,4.1868,99074,1e+05,1e+05,0,0,0,0,1,94.4,125,94.4,200
300,300,2.3744e-06,-3.9985e-05,3.4937,-5.8508e-07,-1.0149e-05,3.4918,1.0026e-08,3.2712e-08,5.4401e-05,-3.4004e-10,-1.2794e-07,-1.0618e-08,4.145,0.00014611,0.075631,3.5236,4.1876,99073,1e+05,1e+05,0,0,0,0,1,94.5,125,94.5,200
300,300,2.2687e-06,-3.9872e-05,3.4941,-6.3483e-07,-1.0122e-05,3.4923,1.0092e-08,3.2839e-08,5.3837e-05,-3.52e-10,-1.3594e-07,-1.0425e-08,4.1457,0.00014605,0.075622,3.5242,4.1884,99072,1e+05,1e+05,0,0,0,0,1,94.6,125,94.6,200
300,300,2.1629e-06,-3.9759e-05,3.4945,-6.8457e-07,-1.0095e-05,3.4927,1.0158e-08,3.2966e-08,5.3274e-05,-3.6397e-10,-1.4394e-07,-1.0231e-08,4.1465,0.00014599,0.075614,3.5248,4.1893,99071,1e+05,1e+05,0,0,0,0,1,94.7,125,94.7,200
300,300,2.0572e-06,-3.9646e-05,3.4949,-7.3432e-07,-1.0068e-05,3.4932,1.0224e-08,3.3092e-08,5.271e-05,-3.7593e-10,-1.5194e-07,-1.0038e-08,4.1472,0.00014593,0.075605,3.5255,4.1901,99070,1e+05,1e+05,0,0,0,0,1,94.8,125,94.8,200
300,300,1.9514e-06,-3.9533e-05,3.4954,-7.8407e-07,-1.0042e-05,3.4937,1.029e-08,3.3219e-08,5.2146e-05,-3.8789e-10,-1.5995e-07,-9.8443e-09,4.1479,0.00014587,0.075596,3.5261,4.191,99069,1e+05,1e+05,0,0,0,0,1,94.9,125,94.9,200
300,300,1.8457e-06,-3.9421e-05,3.4958,-8.3381e-07,-1.0015e-05,3.4942,1.0356e-08,3.3346e-08,5.1582e-05,-3.9986e-10,-1.6795e-07,-9.6508e-09,4.1486,0.00014581,0.075588,3.5267,4.1918,99068,1e+05,1e+05,0,0,0,0,1,95,125,95,200
300,300,1.7399e-06,-3.9308e-05,3.4962,-8.8356e-07,-9.9877e-06,3.4947,1.0422e-08,3.3473e-08,5.1018e-05,-4.1182e-10,-1.7595e-07,-9.4573e-09,4.1493,0.00014575,0.075579,3.5273,4.1926,99067,1e+05,1e+05,0,0,0,0,1,95.1,125,95.1,200
300,300,1.6342e-06,-3.9195e-05,3.4967,-9.3331e-07,-9.9607e-06,3.4952,1.0488e-08,3.36e-08,5.0454e-05,-4.2378e-10,-1.8395e-07,-9.2637e-09,4.1501,0.0001457,0.075571,3.528,4.1935,99066,1e+05,1e+05,0,0,0,0,1,95.2,125,95.2,200
300,300,1.5284e-06,-3.9082e-05,3.4971,-9.8306e-07,-9.9338e-06,3.4956,1.0553e-08,3.3726e-08,4.9891e-05,-4.3575e-10,-1.9195e-07,-9.0702e-09,4.1508,0.00014564,0.075562,3.5286,4.1943,99065,1e+05,1e+05,0,0,0,0,1,95.3,125,95.3,200
300,300,1.4227e-06,-3.8969e-05,3.4975,-1.0328e-06,-9.9069e-06,3.4961,1.0619e-08,3.3853e-08,4.9327e-05,-4.4771e-10,-1.9996e-07,-8.8767e-09,4.1515,0.00014558,0.075554,3.5292,4.1952,99064,1e+05,1e+05,0,0,0,0,1,95.4,125,95.4,200
300,300,1.317e-06,-3.8856e-05,3.4979,-1.0825e-06,-9.88e-06,3.4966,1.0685e-08,3.398e-08,4.8763e-05,-4.5967e-10,-2.0796e-07,-8.6832e-09,4.1522,0.00014552,0.075545,3.5299,4.196,99063,1e+05,1e+05,0,0,0,0,1,95.5,125,95.5,200
300,300,1.2112e-06,-3.8743e-05,3.4984,-1.1323e-06,-9.853e-06,3.4971,1.0751e-08,3.4107e-08,4.8199e-05,-4.7163e-10,-2.1596e-07,-8.4897e-09,4.1529,0.00014546,0.075536,3.5305,4.1968,99062,1e+05,1e+05,0,0,0,0,1,95.6,125,95.6,200
300,300,1.1055e-06,-3.863e-05,3.4988,-1.182e-06,-9.8261e-06,3.4976,1.0817e-08,3.4234e-08,4.7635e-05,-4.836e-10,-2.2396e-07,-8.2961e-09,4.1537,0.0001454,0.075528,3.5311,4.1977,99061,1e+05,1e+05,0,0,0,0,1,95.7,125,95.7,200
300,300,9.9971e-07,-3.8518e-05,3.4992,-1.2318e-06,-9.7992e-06,3.4981,1.0883e-08,3.4361e-08,4.7072e-05,-4.9556e-10,-2.3196e-07,-8.1026e-09,4.1544,0.00014534,0.075519,3.5317,4.1985,99060,1e+05,1e+05,0,0,0,0,1,95.8,125,95.8,200
300,300,8.9397e-07,-3.8405e-05,3.4996,-1.2815e-06,-9.7723e-06,3.4986,1.0949e-08,3.4487e-08,4.6508e-05,-5.0752e-10,-2.3997e-07,-7.9091e-09,4.1551,0.00014528,0.075511,3.5324,4.1994,99059,1e+05,1e+05,0,0,0,0,1,95.9,125,95.9,200
300,300,7.8823e-07,-3.8292e-05,3.5001,-1.3313e-06,-9.7453e-06,3.499,1.1015e-08,3.4614e-08,4.5944e-05,-5.1949e-10,-2.4797e-07,-7.7156e-09,4.1558,0.00014522,0.075502,3.533,4.2002,99058,1e+05,1e+05,0,0,0,0,1,96,125,96,200
300,300,6.8248e-07,-3.8179e-05,3.5005,-1.381e-06,-9.7184e-06,3.4995,1.1081e-08,3.4741e-08,4.538e-05,-5.3145e-10,-2.5597e-07,-7.5221e-09,4.1566,0.00014516,0.075493,3.5336,4.2011,99057,1e+05,1e+05,0,0,0,0,1,96.1,125,96.1,200
300,300,-4.0564e-08,-3.7799e-05,3.501,-1.4105e-06,-9.0336e-06,3.5,1.1012e-08,3.4623e-08,4.6409e-05,-5.3476e-10,-2.6698e-07,-7.0627e-09,4.157,0.00014513,0.075489,3.534,4.2015,99056,1e+05,1e+05,0,0,0,0,1,96.2,125,96.2,200
300,300,-1.1164e-06,-3.7265e-05,3.5016,-1.4283e-06,-7.9728e-06,3.5005,1.0867e-08,3.4366e-08,4.8349e-05,-5.3314e-10,-2.7971e-07,-6.4514e-09,4.1572,0.00014511,0.075487,3.5342,4.2018,99055,1e+05,1e+05,0,0,0,0,1,96.3,125,96.3,200
