# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sac,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
388.198,0.0454623,1.35232e-07,0.0523716,9.04202,1.00941e-05,-1.29054e-10,1.64244,8.04977e-06,12.9565,7.03713e-05
388.297,0.0454596,1.35229e-07,0.0523685,9.04172,1.00939e-05,-1.29051e-10,1.64244,8.04252e-06,12.9565,6.96701e-05
388.395,0.0454594,1.35231e-07,0.0523685,9.04174,1.00937e-05,-1.29037e-10,1.64243,8.0427e-06,12.9565,6.97301e-05
388.49,0.0454589,1.35226e-07,0.0523677,9.04153,1.00935e-05,-1.2904e-10,1.64243,8.04089e-06,12.9565,6.92339e-05
388.588,0.0454596,1.3523e-07,0.0523691,9.04183,1.00932e-05,-1.29022e-10,1.64243,8.04412e-06,12.9565,6.99259e-05
388.686,0.0454612,1.35227e-07,0.0523708,9.04184,1.0093e-05,-1.29019e-10,1.64243,8.04819e-06,12.9565,6.9959e-05
388.784,0.0454607,1.35232e-07,0.0523706,9.04188,1.00928e-05,-1.29e-10,1.64243,8.04769e-06,12.9565,7.00561e-05
388.883,0.0454573,1.35228e-07,0.0523666,9.04157,1.00926e-05,-1.29e-10,1.64243,8.03851e-06,12.9565,6.93265e-05
388.981,0.0454583,1.35226e-07,0.052368,9.04149,1.00924e-05,-1.28994e-10,1.64243,8.04185e-06,12.9565,6.9148e-05
389.078,0.04546,1.35232e-07,0.0523704,9.04181,1.00922e-05,-1.28973e-10,1.64243,8.04746e-06,12.9565,6.98991e-05
389.177,0.0454589,1.35226e-07,0.0523688,9.04163,1.0092e-05,-1.28977e-10,1.64243,8.04401e-06,12.9565,6.9471e-05
389.276,0.0454601,1.35231e-07,0.0523711,9.04183,1.00918e-05,-1.28958e-10,1.64243,8.0492e-06,12.9565,6.9949e-05
389.373,0.0454603,1.35232e-07,0.0523711,9.04187,1.00916e-05,-1.28946e-10,1.64242,8.04935e-06,12.9565,7.00407e-05
389.471,0.0454557,1.35228e-07,0.0523652,9.04143,1.00914e-05,-1.28946e-10,1.64242,8.0358e-06,12.9565,6.90309e-05
389.568,0.0454584,1.35229e-07,0.0523688,9.04168,1.00912e-05,-1.28934e-10,1.64242,8.0443e-06,12.9565,6.96037e-05
389.666,0.0454612,1.35236e-07,0.052373,9.04216,1.0091e-05,-1.28909e-10,1.64242,8.05391e-06,12.9565,7.07178e-05
389.765,0.0454605,1.35233e-07,0.0523721,9.04193,1.00908e-05,-1.28906e-10,1.64242,8.0519e-06,12.9565,7.01945e-05
389.862,0.0454599,1.35236e-07,0.0523718,9.042,1.00906e-05,-1.28891e-10,1.64242,8.05147e-06,12.9565,7.03564e-05
389.958,0.0454609,1.35231e-07,0.0523727,9.04191,1.00904e-05,-1.28893e-10,1.64242,8.05362e-06,12.9565,7.01407e-05
390.056,0.045458,1.35231e-07,0.0523693,9.04167,1.00902e-05,-1.28885e-10,1.64242,8.04565e-06,12.9565,6.95928e-05
390.154,0.0454588,1.35231e-07,0.0523703,9.04176,1.009e-05,-1.28877e-10,1.64242,8.04805e-06,12.9565,6.97973e-05
390.252,0.0454606,1.35232e-07,0.0523728,9.04197,1.00898e-05,-1.28865e-10,1.64242,8.05397e-06,12.9565,7.02916e-05
390.351,0.0454597,1.35233e-07,0.0523719,9.04189,1.00896e-05,-1.28854e-10,1.64241,8.05201e-06,12.9565,7.00992e-05
390.449,0.0454572,1.35234e-07,0.052369,9.0417,1.00894e-05,-1.28844e-10,1.64241,8.04531e-06,12.9565,6.96629e-05
390.547,0.0454574,1.35233e-07,0.0523697,9.04174,1.00892e-05,-1.28837e-10,1.64241,8.04691e-06,12.9565,6.97504e-05
390.644,0.0454618,1.35236e-07,0.0523755,9.04182,1.0089e-05,-1.28821e-10,1.64241,8.06043e-06,12.9565,6.99456e-05
390.741,0.0454599,1.35232e-07,0.0523726,9.04196,1.00888e-05,-1.2882e-10,1.64241,8.05384e-06,12.9565,7.02746e-05
390.839,0.0454597,1.35234e-07,0.0523725,9.04191,1.00886e-05,-1.28806e-10,1.64241,8.05367e-06,12.9565,7.01619e-05
390.936,0.0454548,1.35228e-07,0.0523668,9.04148,1.00883e-05,-1.28812e-10,1.64241,8.04055e-06,12.9565,6.91664e-05
391.034,0.0454619,1.35236e-07,0.0523757,9.04226,1.00881e-05,-1.28784e-10,1.64241,8.06114e-06,12.9565,7.0961e-05
391.131,0.0454578,1.35235e-07,0.0523711,9.04187,1.00879e-05,-1.28777e-10,1.64241,8.05064e-06,12.9565,7.00667e-05
391.229,0.0454575,1.35231e-07,0.0523707,9.04177,1.00877e-05,-1.28777e-10,1.6424,8.04977e-06,12.9565,6.98447e-05
391.327,0.0454598,1.35232e-07,0.052374,9.04199,1.00875e-05,-1.28767e-10,1.6424,8.05764e-06,12.9565,7.03597e-05
391.425,0.0454582,1.35234e-07,0.0523718,9.04196,1.00873e-05,-1.28753e-10,1.6424,8.05255e-06,12.9565,7.02836e-05
391.523,0.0454532,1.35225e-07,0.0523656,9.04124,1.00871e-05,-1.28766e-10,1.6424,8.03829e-06,12.9565,6.86105e-05
391.622,0.0454571,1.35232e-07,0.0523707,9.04173,1.00869e-05,-1.28741e-10,1.6424,8.05019e-06,12.9565,6.97572e-05
391.719,0.0454607,1.35236e-07,0.0523752,9.04213,1.00867e-05,-1.28723e-10,1.6424,8.0607e-06,12.9565,7.06826e-05
391.817,0.0454587,1.35232e-07,0.0523731,9.04188,1.00865e-05,-1.28721e-10,1.6424,8.05588e-06,12.9565,7.00941e-05
391.916,0.0454598,1.35236e-07,0.0523748,9.04196,1.00863e-05,-1.28704e-10,1.6424,8.05979e-06,12.9565,7.03006e-05
392.013,0.0454559,1.35234e-07,0.0523698,9.04177,1.00861e-05,-1.28699e-10,1.6424,8.0483e-06,12.9565,6.98478e-05
392.111,0.0454544,1.35231e-07,0.0523684,9.04153,1.00859e-05,-1.28697e-10,1.6424,8.04505e-06,12.9565,6.9309e-05
392.209,0.0454559,1.35233e-07,0.0523703,9.04172,1.00857e-05,-1.28684e-10,1.64239,8.04956e-06,12.9565,6.97433e-05
392.308,0.0454588,1.35235e-07,0.0523737,9.04196,1.00855e-05,-1.28671e-10,1.64239,8.05747e-06,12.9565,7.02998e-05
392.406,0.0454586,1.35236e-07,0.0523734,9.04194,1.00853e-05,-1.2866e-10,1.64239,8.05699e-06,12.9565,7.02568e-05
392.502,0.0454543,1.35233e-07,0.0523688,9.04164,1.00851e-05,-1.28657e-10,1.64239,8.04636e-06,12.9565,6.95621e-05
392.599,0.0454585,1.35236e-07,0.0523741,9.04189,1.00849e-05,-1.28641e-10,1.64239,8.05877e-06,12.9565,7.01445e-05
392.697,0.0454601,1.35235e-07,0.0523761,9.04191,1.00847e-05,-1.28636e-10,1.64239,8.06331e-06,12.9565,7.01868e-05
392.795,0.0454564,1.35232e-07,0.0523719,9.04175,1.00845e-05,-1.28632e-10,1.64239,8.05384e-06,12.9565,6.9825e-05
392.893,0.0454573,1.35235e-07,0.0523728,9.04186,1.00843e-05,-1.28618e-10,1.64239,8.056e-06,12.9565,7.0083e-05
392.989,0.0454534,1.35229e-07,0.0523684,9.04145,1.00841e-05,-1.28623e-10,1.64239,8.04579e-06,12.9564,6.91317e-05
393.087,0.0454591,1.35234e-07,0.0523754,9.0422,1.00839e-05,-1.28601e-10,1.64239,8.06217e-06,12.9564,7.08587e-05
393.183,0.045456,1.35239e-07,0.0523723,9.04202,1.00837e-05,-1.28581e-10,1.64238,8.05489e-06,12.9564,7.04618e-05
393.281,0.0454578,1.35234e-07,0.0523744,9.04186,1.00835e-05,-1.28583e-10,1.64238,8.05979e-06,12.9564,7.00828e-05
393.379,0.0454623,1.35241e-07,0.0523801,9.04246,1.00833e-05,-1.28558e-10,1.64238,8.07325e-06,12.9564,7.14724e-05
393.477,0.0454559,1.35234e-07,0.0523723,9.04185,1.00831e-05,-1.28566e-10,1.64238,8.05506e-06,12.9564,7.00605e-05
393.575,0.0454517,1.35227e-07,0.0523671,9.04125,1.00829e-05,-1.28573e-10,1.64238,8.04317e-06,12.9564,6.86648e-05
393.671,0.0454544,1.3523e-07,0.0523706,9.04158,1.00826e-05,-1.28558e-10,1.64238,8.05137e-06,12.9564,6.9442e-05
393.769,0.0454573,1.35235e-07,0.0523745,9.04211,1.00824e-05,-1.28537e-10,1.64238,8.06042e-06,12.9564,7.06769e-05
393.868,0.0454559,1.35231e-07,0.0523728,9.0417,1.00822e-05,-1.28537e-10,1.64238,8.05651e-06,12.9564,6.97127e-05
393.964,0.0454526,1.35235e-07,0.0523694,9.04166,1.0082e-05,-1.28519e-10,1.64238,8.04876e-06,12.9564,6.96267e-05
394.061,0.0454548,1.35233e-07,0.0523717,9.04151,1.00818e-05,-1.28515e-10,1.64237,8.0542e-06,12.9564,6.92801e-05
394.159,0.0454586,1.35238e-07,0.052377,9.04219,1.00816e-05,-1.28495e-10,1.64237,8.06661e-06,12.9564,7.08515e-05
394.256,0.0454563,1.35232e-07,0.0523738,9.04185,1.00814e-05,-1.285e-10,1.64237,8.05928e-06,12.9564,7.00847e-05
394.354,0.0454576,1.35237e-07,0.0523756,9.04207,1.00812e-05,-1.28479e-10,1.64237,8.06338e-06,12.9564,7.05862e-05
394.451,0.0454535,1.35229e-07,0.0523707,9.04157,1.0081e-05,-1.28489e-10,1.64237,8.05221e-06,12.9564,6.94398e-05
394.549,0.0454519,1.3523e-07,0.0523692,9.0415,1.00808e-05,-1.28477e-10,1.64237,8.04883e-06,12.9564,6.92649e-05
394.646,0.0454534,1.35236e-07,0.0523711,9.04181,1.00806e-05,-1.28455e-10,1.64237,8.05324e-06,12.9564,6.99831e-05
394.745,0.0454532,1.35232e-07,0.052371,9.04158,1.00804e-05,-1.28455e-10,1.64237,8.05307e-06,12.9564,6.94565e-05
394.844,0.0454576,1.35233e-07,0.0523764,9.04211,1.00802e-05,-1.28444e-10,1.64237,8.06563e-06,12.9564,7.0675e-05
394.942,0.0454563,1.35234e-07,0.0523749,9.04186,1.008e-05,-1.28434e-10,1.64237,8.06228e-06,12.9564,7.00968e-05
395.039,0.0454518,1.35225e-07,0.0523694,9.0414,1.00798e-05,-1.28444e-10,1.64236,8.04955e-06,12.9564,6.90522e-05
395.137,0.0454573,1.35232e-07,0.0523768,9.04186,1.00796e-05,-1.2842e-10,1.64236,8.06666e-06,12.9564,7.0117e-05
395.236,0.0454541,1.35235e-07,0.0523737,9.04181,1.00794e-05,-1.28402e-10,1.64236,8.0596e-06,12.9564,6.99902e-05
395.335,0.0454542,1.3523e-07,0.0523734,9.04168,1.00792e-05,-1.28405e-10,1.64236,8.05901e-06,12.9564,6.96971e-05
395.434,0.0454591,1.35239e-07,0.0523801,9.04217,1.0079e-05,-1.28376e-10,1.64236,8.07474e-06,12.9564,7.08333e-05
395.531,0.0454546,1.35231e-07,0.0523737,9.04185,1.00788e-05,-1.28386e-10,1.64236,8.05991e-06,12.9564,7.01035e-05
395.629,0.0454499,1.35224e-07,0.0523682,9.04133,1.00786e-05,-1.28392e-10,1.64236,8.04729e-06,12.9564,6.88873e-05
395.727,0.045453,1.35229e-07,0.0523723,9.04161,1.00784e-05,-1.28372e-10,1.64236,8.05689e-06,12.9564,6.95348e-05
395.825,0.0454557,1.35233e-07,0.0523756,9.04199,1.00782e-05,-1.28355e-10,1.64236,8.06443e-06,12.9564,7.04221e-05
395.923,0.045452,1.3523e-07,0.0523715,9.04161,1.0078e-05,-1.28353e-10,1.64236,8.05504e-06,12.9564,6.95464e-05
396.02,0.045453,1.35232e-07,0.0523732,9.04171,1.00778e-05,-1.2834e-10,1.64235,8.059e-06,12.9564,6.97718e-05
396.116,0.0454517,1.35227e-07,0.0523713,9.04152,1.00776e-05,-1.28341e-10,1.64235,8.0547e-06,12.9564,6.93537e-05
396.214,0.0454533,1.35229e-07,0.0523742,9.0418,1.00774e-05,-1.28329e-10,1.64235,8.06142e-06,12.9564,7.00006e-05
396.311,0.0454518,1.3523e-07,0.052372,9.04161,1.00772e-05,-1.28317e-10,1.64235,8.05655e-06,12.9564,6.95642e-05
396.409,0.0454521,1.35229e-07,0.0523725,9.04162,1.0077e-05,-1.2831e-10,1.64235,8.05765e-06,12.9564,6.95898e-05
396.507,0.0454488,1.3522e-07,0.0523683,9.04128,1.00768e-05,-1.28321e-10,1.64235,8.04816e-06,12.9564,6.87902e-05
396.605,0.0454502,1.35226e-07,0.0523707,9.04148,1.00765e-05,-1.28299e-10,1.64235,8.05377e-06,12.9564,6.92678e-05
396.701,0.0454501,1.35227e-07,0.0523708,9.04138,1.00763e-05,-1.28289e-10,1.64235,8.05402e-06,12.9564,6.90446e-05
396.798,0.04545,1.35227e-07,0.0523706,9.04146,1.00761e-05,-1.2828e-10,1.64235,8.05361e-06,12.9564,6.92327e-05
396.896,0.0454512,1.35224e-07,0.0523724,9.04164,1.00759e-05,-1.28277e-10,1.64235,8.05795e-06,12.9564,6.96385e-05
396.995,0.0454506,1.35227e-07,0.0523717,9.04152,1.00757e-05,-1.28262e-10,1.64234,8.05635e-06,12.9564,6.9372e-05
397.094,0.0454453,1.35219e-07,0.0523651,9.04093,1.00755e-05,-1.28272e-10,1.64234,8.04117e-06,12.9564,6.79989e-05
397.192,0.0454515,1.35221e-07,0.0523734,9.04144,1.00753e-05,-1.28257e-10,1.64234,8.0603e-06,12.9564,6.91988e-05
397.289,0.0454502,1.35224e-07,0.0523721,9.04142,1.00751e-05,-1.28243e-10,1.64234,8.05747e-06,12.9564,6.91442e-05
397.387,0.0454486,1.35225e-07,0.0523702,9.04142,1.00749e-05,-1.28231e-10,1.64234,8.05309e-06,12.9564,6.91582e-05
397.485,0.0454486,1.35225e-07,0.052371,9.04132,1.00747e-05,-1.28222e-10,1.64234,8.05509e-06,12.9564,6.89091e-05
397.583,0.0454499,1.35223e-07,0.0523714,9.04147,1.00745e-05,-1.28217e-10,1.64234,8.05609e-06,12.9564,6.92698e-05
397.681,0.0454481,1.35222e-07,0.0523695,9.04134,1.00743e-05,-1.2821e-10,1.64234,8.05182e-06,12.9564,6.89642e-05
397.779,0.0454468,1.35222e-07,0.0523685,9.0413,1.00741e-05,-1.28202e-10,1.64234,8.04944e-06,12.9564,6.88851e-05
397.877,0.0454508,1.35225e-07,0.0523732,9.04162,1.00739e-05,-1.28187e-10,1.64233,8.06045e-06,12.9564,6.9624e-05
397.976,0.0454475,1.3522e-07,0.0523692,9.04121,1.00737e-05,-1.2819e-10,1.64233,8.05133e-06,12.9564,6.86691e-05
398.073,0.0454467,1.35224e-07,0.052369,9.04124,1.00735e-05,-1.28171e-10,1.64233,8.05093e-06,12.9564,6.87473e-05
398.169,0.0454498,1.35223e-07,0.0523726,9.04152,1.00733e-05,-1.28165e-10,1.64233,8.05922e-06,12.9564,6.94027e-05
398.267,0.0454518,1.35227e-07,0.0523755,9.04189,1.00731e-05,-1.28146e-10,1.64233,8.06602e-06,12.9564,7.02606e-05
398.366,0.045449,1.35226e-07,0.0523721,9.04152,1.00729e-05,-1.28139e-10,1.64233,8.05818e-06,12.9564,6.94138e-05
398.465,0.0454471,1.35224e-07,0.0523697,9.04131,1.00727e-05,-1.28135e-10,1.64233,8.05273e-06,12.9564,6.89222e-05
398.563,0.045447,1.3522e-07,0.0523694,9.0413,1.00725e-05,-1.28135e-10,1.64233,8.0522e-06,12.9564,6.89041e-05
398.66,0.0454513,1.35229e-07,0.0523756,9.04181,1.00723e-05,-1.28105e-10,1.64233,8.06655e-06,12.9564,7.00943e-05
398.757,0.0454485,1.35226e-07,0.0523722,9.04148,1.00721e-05,-1.28103e-10,1.64233,8.05882e-06,12.9564,6.93299e-05
398.856,0.0454461,1.35222e-07,0.0523691,9.04122,1.00719e-05,-1.28104e-10,1.64232,8.05171e-06,12.9564,6.87204e-05
398.954,0.0454514,1.35227e-07,0.0523762,9.0418,1.00717e-05,-1.28084e-10,1.64232,8.06817e-06,12.9564,7.0077e-05
399.051,0.045449,1.35224e-07,0.0523731,9.04155,1.00715e-05,-1.28082e-10,1.64232,8.06096e-06,12.9564,6.94904e-05
399.149,0.0454462,1.3522e-07,0.0523698,9.04118,1.00713e-05,-1.28082e-10,1.64232,8.05348e-06,12.9564,6.86381e-05
399.248,0.0454516,1.35226e-07,0.0523771,9.04185,1.00711e-05,-1.2806e-10,1.64232,8.07037e-06,12.9564,7.01976e-05
399.345,0.0454499,1.35223e-07,0.0523746,9.04166,1.00709e-05,-1.28057e-10,1.64232,8.06472e-06,12.9564,6.97515e-05
399.443,0.0454486,1.35222e-07,0.0523733,9.04139,1.00707e-05,-1.28051e-10,1.64232,8.06186e-06,12.9564,6.91419e-05
399.541,0.0454481,1.35225e-07,0.0523731,9.04145,1.00705e-05,-1.28036e-10,1.64232,8.06131e-06,12.9564,6.92805e-05
399.638,0.0454456,1.35217e-07,0.0523693,9.04122,1.00702e-05,-1.28044e-10,1.64232,8.05259e-06,12.9564,6.87427e-05
399.736,0.0454475,1.3522e-07,0.052372,9.04138,1.007e-05,-1.28028e-10,1.64232,8.05908e-06,12.9564,6.91331e-05
399.834,0.0454467,1.35221e-07,0.0523716,9.04134,1.00698e-05,-1.28019e-10,1.64231,8.05801e-06,12.9563,6.9038e-05
399.933,0.0454492,1.35222e-07,0.0523744,9.04159,1.00696e-05,-1.28007e-10,1.64231,8.06477e-06,12.9563,6.9613e-05
400.03,0.0454455,1.35216e-07,0.0523702,9.04122,1.00694e-05,-1.2801e-10,1.64231,8.05494e-06,12.9563,6.87688e-05
400.127,0.0454444,1.3522e-07,0.0523693,9.04115,1.00692e-05,-1.27994e-10,1.64231,8.05292e-06,12.9563,6.86041e-05
400.225,0.0454469,1.35222e-07,0.0523727,9.04142,1.0069e-05,-1.27981e-10,1.64231,8.06086e-06,12.9563,6.92378e-05
400.323,0.0454507,1.35225e-07,0.0523777,9.04187,1.00688e-05,-1.27963e-10,1.64231,8.07257e-06,12.9563,7.02773e-05
400.422,0.0454466,1.35222e-07,0.0523727,9.04153,1.00686e-05,-1.27961e-10,1.64231,8.06107e-06,12.9563,6.94805e-05
400.519,0.0454473,1.35221e-07,0.0523732,9.04138,1.00684e-05,-1.27956e-10,1.64231,8.06226e-06,12.9563,6.91568e-05
400.617,0.0454455,1.35217e-07,0.0523709,9.04118,1.00682e-05,-1.27956e-10,1.64231,8.05712e-06,12.9563,6.8677e-05
400.715,0.0454489,1.35224e-07,0.052376,9.04173,1.0068e-05,-1.2793e-10,1.64231,8.06889e-06,12.9563,6.99544e-05
400.813,0.0454482,1.35226e-07,0.0523751,9.04159,1.00678e-05,-1.27918e-10,1.6423,8.06688e-06,12.9563,6.96462e-05
400.911,0.045446,1.3522e-07,0.0523723,9.04139,1.00676e-05,-1.27922e-10,1.6423,8.0605e-06,12.9563,6.91809e-05
401.008,0.045452,1.3523e-07,0.0523803,9.04202,1.00674e-05,-1.2789e-10,1.6423,8.07914e-06,12.9563,7.06538e-05
401.105,0.045447,1.35221e-07,0.0523737,9.04151,1.00672e-05,-1.27901e-10,1.6423,8.06384e-06,12.9563,6.94625e-05
401.202,0.045444,1.35218e-07,0.0523701,9.04113,1.0067e-05,-1.27901e-10,1.6423,8.05564e-06,12.9563,6.85932e-05
401.3,0.0454488,1.35224e-07,0.0523768,9.04172,1.00668e-05,-1.27879e-10,1.6423,8.07121e-06,12.9563,6.99642e-05
401.397,0.0454479,1.35221e-07,0.0523752,9.04157,1.00666e-05,-1.27876e-10,1.6423,8.06752e-06,12.9563,6.96177e-05
401.495,0.0454446,1.35218e-07,0.0523718,9.04132,1.00664e-05,-1.27873e-10,1.6423,8.0597e-06,12.9563,6.90472e-05
401.591,0.0454452,1.35223e-07,0.0523727,9.04138,1.00662e-05,-1.27853e-10,1.6423,8.06193e-06,12.9563,6.91874e-05
401.689,0.0454439,1.35216e-07,0.0523708,9.04115,1.0066e-05,-1.2786e-10,1.6423,8.0576e-06,12.9563,6.8644e-05
401.786,0.0454454,1.35219e-07,0.0523731,9.04143,1.00658e-05,-1.27845e-10,1.64229,8.06294e-06,12.9563,6.9304e-05
401.884,0.0454451,1.35221e-07,0.052373,9.04141,1.00656e-05,-1.27832e-10,1.64229,8.06288e-06,12.9563,6.92572e-05
401.982,0.0454475,1.35221e-07,0.0523756,9.04156,1.00654e-05,-1.27822e-10,1.64229,8.069e-06,12.9563,6.96146e-05
402.08,0.0454425,1.35215e-07,0.0523696,9.04108,1.00652e-05,-1.27828e-10,1.64229,8.05498e-06,12.9563,6.84972e-05
402.178,0.0454451,1.35223e-07,0.0523733,9.04131,1.0065e-05,-1.278e-10,1.64229,8.06363e-06,12.9563,6.90448e-05
402.274,0.045445,1.3522e-07,0.0523736,9.04126,1.00648e-05,-1.27799e-10,1.64229,8.06452e-06,12.9563,6.89279e-05
402.373,0.0454458,1.35222e-07,0.0523743,9.04148,1.00646e-05,-1.27785e-10,1.64229,8.06608e-06,12.9563,6.94366e-05
402.471,0.0454476,1.35223e-07,0.0523771,9.04171,1.00644e-05,-1.27773e-10,1.64229,8.07276e-06,12.9563,6.99616e-05
402.569,0.0454445,1.3522e-07,0.0523729,9.04134,1.00642e-05,-1.27771e-10,1.64229,8.06301e-06,12.9563,6.91079e-05
402.667,0.0454423,1.35214e-07,0.0523705,9.04102,1.0064e-05,-1.27777e-10,1.64229,8.05769e-06,12.9563,6.83795e-05
402.764,0.0454504,1.3523e-07,0.0523811,9.04205,1.00638e-05,-1.27731e-10,1.64228,8.08224e-06,12.9563,7.07532e-05
402.861,0.045445,1.35222e-07,0.0523745,9.04141,1.00636e-05,-1.2774e-10,1.64228,8.06706e-06,12.9563,6.9294e-05
402.96,0.0454454,1.35224e-07,0.052375,9.04151,1.00634e-05,-1.27726e-10,1.64228,8.0681e-06,12.9563,6.95136e-05
403.059,0.04545,1.35232e-07,0.0523812,9.04198,1.00632e-05,-1.277e-10,1.64228,8.08272e-06,12.9563,7.06135e-05
403.156,0.0454449,1.3522e-07,0.0523741,9.04122,1.0063e-05,-1.27719e-10,1.64228,8.06623e-06,12.9563,6.88547e-05
403.253,0.0454433,1.35218e-07,0.0523726,9.04124,1.00628e-05,-1.27714e-10,1.64228,8.0628e-06,12.9563,6.89024e-05
403.35,0.0454443,1.35219e-07,0.0523742,9.04128,1.00626e-05,-1.27702e-10,1.64228,8.06665e-06,12.9563,6.89968e-05
403.448,0.0454484,1.3523e-07,0.0523789,9.04176,1.00624e-05,-1.2767e-10,1.64228,8.07747e-06,12.9563,7.00996e-05
403.546,0.0454456,1.35226e-07,0.0523758,9.04153,1.00621e-05,-1.27669e-10,1.64228,8.0704e-06,12.9563,6.95687e-05
403.644,0.045443,1.35224e-07,0.052373,9.04123,1.00619e-05,-1.27664e-10,1.64228,8.06415e-06,12.9563,6.88787e-05
403.741,0.0454435,1.35228e-07,0.0523739,9.04143,1.00617e-05,-1.27646e-10,1.64227,8.06621e-06,12.9563,6.93574e-05
403.839,0.0454457,1.35228e-07,0.0523768,9.04165,1.00615e-05,-1.27638e-10,1.64227,8.07296e-06,12.9563,6.98676e-05
403.938,0.0454441,1.35224e-07,0.052375,9.04148,1.00613e-05,-1.27639e-10,1.64227,8.06888e-06,12.9563,6.94622e-05
404.036,0.0454464,1.35229e-07,0.0523775,9.04167,1.00611e-05,-1.27618e-10,1.64227,8.07466e-06,12.9563,6.99069e-05
404.133,0.0454416,1.35219e-07,0.0523715,9.04108,1.00609e-05,-1.27633e-10,1.64227,8.06095e-06,12.9563,6.85399e-05
404.23,0.0454444,1.3523e-07,0.0523759,9.04165,1.00607e-05,-1.27597e-10,1.64227,8.07115e-06,12.9563,6.98809e-05
404.329,0.0454439,1.35228e-07,0.0523754,9.04146,1.00605e-05,-1.27593e-10,1.64227,8.07013e-06,12.9563,6.9424e-05
404.427,0.0454457,1.35228e-07,0.0523772,9.04156,1.00603e-05,-1.27584e-10,1.64227,8.07443e-06,12.9563,6.96627e-05
404.524,0.0454482,1.35234e-07,0.0523812,9.04201,1.00601e-05,-1.27563e-10,1.64227,8.08361e-06,12.9563,7.07214e-05
404.622,0.0454465,1.3523e-07,0.0523785,9.04176,1.00599e-05,-1.27562e-10,1.64227,8.07754e-06,12.9563,7.0146e-05
404.72,0.0454422,1.35222e-07,0.0523738,9.04127,1.00597e-05,-1.27571e-10,1.64226,8.06657e-06,12.9563,6.90149e-05
404.819,0.0454494,1.35236e-07,0.0523829,9.04223,1.00595e-05,-1.27531e-10,1.64226,8.08789e-06,12.9563,7.12243e-05
404.917,0.045441,1.35229e-07,0.0523728,9.04135,1.00593e-05,-1.27539e-10,1.64226,8.06453e-06,12.9563,6.91948e-05
405.014,0.0454458,1.35229e-07,0.0523787,9.04173,1.00591e-05,-1.27529e-10,1.64226,8.07821e-06,12.9563,7.00765e-05
405.113,0.0454465,1.35228e-07,0.0523796,9.04171,1.00589e-05,-1.27524e-10,1.64226,8.08048e-06,12.9563,7.00198e-05
405.209,0.0454416,1.35227e-07,0.0523733,9.04103,1.00587e-05,-1.27516e-10,1.64226,8.06595e-06,12.9563,6.84647e-05
405.307,0.0454424,1.35223e-07,0.0523747,9.04129,1.00585e-05,-1.27516e-10,1.64226,8.06914e-06,12.9563,6.90694e-05
405.405,0.0454463,1.3523e-07,0.0523799,9.04182,1.00583e-05,-1.2749e-10,1.64226,8.08116e-06,12.9563,7.02935e-05
405.504,0.0454448,1.35228e-07,0.0523777,9.0416,1.00581e-05,-1.27487e-10,1.64226,8.07628e-06,12.9563,6.97741e-05
405.602,0.0454439,1.35224e-07,0.052377,9.04142,1.00579e-05,-1.27487e-10,1.64226,8.07466e-06,12.9563,6.93773e-05
405.699,0.0454424,1.35222e-07,0.0523754,9.04144,1.00577e-05,-1.27483e-10,1.64225,8.07101e-06,12.9563,6.94204e-05
405.795,0.0454408,1.35226e-07,0.0523736,9.04131,1.00575e-05,-1.27466e-10,1.64225,8.06688e-06,12.9563,6.91297e-05
405.894,0.0454417,1.35228e-07,0.0523752,9.04149,1.00573e-05,-1.27452e-10,1.64225,8.07064e-06,12.9563,6.95452e-05
405.992,0.0454453,1.35227e-07,0.0523796,9.04172,1.00571e-05,-1.27445e-10,1.64225,8.08088e-06,12.9563,7.00727e-05
406.09,0.0454439,1.35229e-07,0.0523775,9.04158,1.00569e-05,-1.27433e-10,1.64225,8.07621e-06,12.9563,6.97484e-05
406.189,0.0454403,1.35222e-07,0.0523732,9.04118,1.00567e-05,-1.2744e-10,1.64225,8.0664e-06,12.9562,6.88341e-05
406.285,0.0454448,1.35231e-07,0.0523795,9.04188,1.00565e-05,-1.27409e-10,1.64225,8.08097e-06,12.9562,7.04562e-05
406.383,0.0454448,1.35229e-07,0.0523797,9.04167,1.00563e-05,-1.27404e-10,1.64225,8.08143e-06,12.9562,6.9967e-05
406.482,0.0454449,1.35227e-07,0.0523793,9.04154,1.00561e-05,-1.27401e-10,1.64225,8.08072e-06,12.9562,6.96654e-05
406.579,0.045447,1.35232e-07,0.052383,9.04207,1.00559e-05,-1.27379e-10,1.64225,8.08937e-06,12.9562,7.08826e-05
406.677,0.0454456,1.35232e-07,0.0523804,9.04179,1.00557e-05,-1.27373e-10,1.64224,8.08334e-06,12.9562,7.02511e-05
406.775,0.0454412,1.35224e-07,0.0523756,9.04134,1.00555e-05,-1.27382e-10,1.64224,8.07237e-06,12.9562,6.92082e-05
406.873,0.0454468,1.35234e-07,0.052383,9.04206,1.00553e-05,-1.27349e-10,1.64224,8.08946e-06,12.9562,7.0868e-05
